X, Y
7.894745948340315636e+02,3.137221361171529225e+03
7.893026836267051749e+02,3.137025448667022829e+03
7.894526852784456423e+02,3.136525808525999309e+03
7.898567982609708906e+02,3.136336432879924814e+03
7.906232388805442497e+02,3.136240980974154354e+03
7.921202873851696040e+02,3.136141052844790465e+03
7.937207905309571743e+02,3.136505164962675735e+03
7.955177351334316427e+02,3.136811582920760884e+03
7.972785992684425764e+02,3.137245715074252985e+03
7.985784419577217932e+02,3.137788317346083659e+03
7.997231744001861671e+02,3.137728237715941759e+03
8.006334749731051943e+02,3.137290429381489957e+03
8.009814739021835521e+02,3.136909916681480354e+03
8.015362485936980192e+02,3.136282207677737460e+03
8.018305653527606864e+02,3.136041839371464448e+03
8.025580430370573595e+02,3.136289483530021243e+03
8.034185466458022802e+02,3.136439707098713370e+03
8.041764713247654299e+02,3.136127890426962040e+03
8.046113801270955719e+02,3.136073897830709939e+03
8.057615998897982763e+02,3.136321545888113178e+03
8.071038148999507484e+02,3.136586797799589476e+03
8.091591216990525481e+02,3.137181149914958041e+03
8.111769943511744714e+02,3.137485957850960403e+03
8.129065851563600518e+02,3.137019792023498667e+03
8.140643381833713192e+02,3.136445410083126262e+03
8.153803293747707812e+02,3.135964895926754252e+03
8.165559084939084187e+02,3.135693435053474786e+03
8.166807915589959066e+02,3.135354989454237511e+03
8.172069172978656297e+02,3.134240563453663526e+03
8.172966775959782808e+02,3.134039173421815576e+03
8.175653191330056870e+02,3.134075267019356033e+03
8.180477744254251320e+02,3.134463197290989228e+03
8.185506844454673683e+02,3.135379825804851862e+03
8.183732091673271043e+02,3.136356885602695911e+03
8.187349409180949351e+02,3.135959746990370149e+03
8.181107662886638536e+02,3.135736593720114342e+03
8.176706641962928188e+02,3.135293020222496125e+03
8.170970925544376087e+02,3.134993964359488018e+03
8.169672441842325270e+02,3.134920030368101834e+03
8.176610475913381606e+02,3.135072385144669170e+03
8.185967053248732554e+02,3.134855490840272978e+03
8.192948986249131167e+02,3.134768882525787376e+03
8.196934242876267263e+02,3.135140945120573633e+03
8.190393960227698926e+02,3.135792487489861742e+03
8.181931921120856259e+02,3.136181478108351257e+03
8.172471134661764154e+02,3.136966089016375463e+03
8.163441604081685909e+02,3.137445798162302708e+03
8.156957866318239212e+02,3.137522506196156428e+03
8.150861858726368609e+02,3.137156126515885717e+03
8.143816741458871320e+02,3.136376467310908993e+03
8.138096734118928453e+02,3.135450150280693379e+03
8.131188454324376380e+02,3.135394075842817983e+03
8.119462178980228373e+02,3.135141252228841040e+03
8.107400459394543759e+02,3.134556067999545121e+03
8.090858675723354736e+02,3.134116064916168398e+03
8.077539431235453549e+02,3.133591349384830210e+03
8.069366415059548672e+02,3.133004007372907836e+03
8.062225226690321733e+02,3.132507005611912518e+03
8.053638027865627009e+02,3.132195227900118880e+03
8.050793127306842507e+02,3.132602387166941298e+03
8.045409597962814132e+02,3.133588568904460772e+03
8.040028509934354588e+02,3.135050330362289969e+03
8.033676382803050728e+02,3.135644278503119494e+03
8.026703306003895477e+02,3.135584122926585223e+03
8.020405928269301512e+02,3.135317889436510995e+03
8.024434385718998328e+02,3.135584004399991954e+03
8.036727954286423028e+02,3.136004391154987843e+03
8.054697053827464970e+02,3.137489923042602641e+03
8.083405938454862962e+02,3.136946388594694326e+03
8.120661889583141146e+02,3.136988464270658369e+03
8.162874511081467972e+02,3.135638221263194282e+03
8.208325141476877889e+02,3.135372503701121786e+03
8.249352400874345221e+02,3.135699356194979373e+03
8.287394703678701262e+02,3.136034129056440179e+03
8.317761188695105830e+02,3.135607277978765524e+03
8.349351060647462646e+02,3.135849078348053808e+03
8.387933300199692894e+02,3.135142338547968393e+03
8.447169470201864669e+02,3.134845409665680563e+03
8.513953871724720557e+02,3.134877052621953226e+03
8.586000206020548831e+02,3.134651187314482286e+03
8.643820041355338617e+02,3.134784526316732808e+03
8.697264563554501819e+02,3.135588489465564180e+03
8.747163944683293266e+02,3.135327831083475758e+03
8.807584010701605166e+02,3.135171856093889801e+03
8.863889182692496433e+02,3.134472185672755586e+03
8.915398250460657437e+02,3.134010139369865556e+03
8.960843161132868318e+02,3.133557679648517478e+03
9.010839593888233594e+02,3.134292033914528474e+03
9.061393555398478838e+02,3.135830254876237632e+03
9.117628834789961729e+02,3.137802711608133905e+03
9.178021780880980032e+02,3.137120643297846073e+03
9.234350433644915483e+02,3.135962925746969631e+03
9.295672384667601591e+02,3.131754585301425323e+03
9.351217775564828116e+02,3.129764173345679410e+03
9.400391240127131596e+02,3.130114154383625646e+03
9.442564930985811316e+02,3.132570876567256164e+03
9.480217342966609522e+02,3.135597561144966676e+03
9.506350322837492968e+02,3.137931703918109633e+03
9.532807243460556492e+02,3.137535536652722840e+03
9.545810131971036299e+02,3.137897550207547283e+03
9.563143638904024328e+02,3.138258035580578508e+03
9.569853732249379163e+02,3.139700675447345930e+03
9.571737423973645491e+02,3.140264852832878205e+03
9.588329491925568391e+02,3.139454969111400715e+03
9.627082432765057547e+02,3.138795814206795512e+03
9.685363371237681349e+02,3.138381331595110169e+03
9.747971848014169609e+02,3.139837551120067474e+03
9.793327517771077737e+02,3.140726572457982002e+03
9.793700305558724040e+02,3.139946775145673655e+03
9.768839577167076413e+02,3.138594286683947757e+03
9.753789486106302320e+02,3.138092427048264653e+03
9.754112129037885097e+02,3.136895789563922335e+03
9.777809963461163534e+02,3.136734171277595124e+03
9.824081342325903279e+02,3.137006973962627853e+03
9.870517034411104760e+02,3.137394877439890479e+03
9.917393088080507368e+02,3.138400762343258066e+03
9.971832044281019307e+02,3.140609593544636482e+03
1.001681377211915105e+03,3.141593962931089663e+03
1.005639236923945191e+03,3.141981259709666119e+03
1.007527703279188245e+03,3.142257249006644088e+03
1.009219666188001838e+03,3.141700776387712267e+03
1.011911085660286744e+03,3.140646771743578938e+03
1.015695462860763314e+03,3.138991033134032932e+03
1.020053317246429401e+03,3.138264513991623971e+03
1.025398026912219848e+03,3.135524232884038156e+03
1.030035320653146982e+03,3.134248354029878556e+03
1.034908922423338709e+03,3.132981716129662345e+03
1.038864983286873667e+03,3.132333429039987095e+03
1.041375041818891077e+03,3.131726370820854299e+03
1.042340265875691784e+03,3.131934697425121612e+03
1.042765919152186598e+03,3.130345678771314851e+03
1.043015000143040425e+03,3.130004936950082538e+03
1.043971636355029204e+03,3.130704169012101374e+03
1.045641980669353870e+03,3.130730236313871046e+03
1.047387100195076982e+03,3.130332812800738793e+03
1.049151604437040533e+03,3.130683436227504899e+03
1.050261304915844903e+03,3.129237217959348527e+03
1.051049806927112513e+03,3.127644578642768465e+03
1.052092582189346103e+03,3.126657776554433440e+03
1.052816701513763746e+03,3.123829915747351151e+03
1.053232700465410744e+03,3.122400338361620925e+03
1.052454086295480238e+03,3.123533234340230592e+03
1.051216616130578586e+03,3.123747671243534114e+03
1.050079519189547682e+03,3.124313420530200347e+03
1.049517157543020858e+03,3.124295004915022218e+03
1.048210888340888459e+03,3.124954002953277268e+03
1.048067840972912109e+03,3.126345085404751444e+03
1.047691875353719979e+03,3.128438518715506689e+03
1.047561547435653893e+03,3.129613897839594756e+03
1.047511798785504197e+03,3.130437305544202900e+03
1.046971679498001322e+03,3.130847785937025947e+03
1.046546658410659347e+03,3.131154977121293996e+03
1.046563638275768881e+03,3.129772891534533301e+03
1.046438598646983337e+03,3.128447437451096448e+03
1.046915347398304675e+03,3.125981134662844852e+03
1.047698362364422337e+03,3.124546843136226016e+03
1.047976037721299235e+03,3.125558159081062513e+03
1.048057383117590916e+03,3.126843766896770830e+03
1.047417190416025960e+03,3.127960513604994048e+03
1.046495469784721536e+03,3.128457090068119214e+03
1.045703563888118879e+03,3.128130540219950944e+03
1.045366789732147936e+03,3.126755246435850040e+03
1.044716888224025297e+03,3.125881175716272992e+03
1.043833325742337593e+03,3.126769211299256312e+03
1.043287627714026257e+03,3.127947407909636240e+03
1.042968266365288400e+03,3.129381336507333799e+03
1.042673183782891101e+03,3.130564957178074110e+03
1.042377461809033775e+03,3.130846390666443767e+03
1.041730039255536894e+03,3.130377362590993471e+03
1.040966936927538882e+03,3.131160343703256331e+03
1.040566357245894778e+03,3.131069182045466732e+03
1.040329994251239668e+03,3.130737321428298856e+03
1.039362316473863757e+03,3.130284271376535798e+03
1.038625867234484303e+03,3.129508902235057121e+03
1.037777044016015225e+03,3.130757681150297685e+03
1.037248927189696815e+03,3.133247638756594824e+03
1.037499489076282998e+03,3.134391408058512297e+03
1.037085083452591562e+03,3.135407069201323793e+03
1.036251030047746781e+03,3.135804925400252614e+03
1.036475391976624223e+03,3.133879645373942367e+03
1.036461745648004126e+03,3.132928597094881297e+03
1.037271320457768979e+03,3.132118203365257614e+03
1.038276726033105206e+03,3.130765048284051318e+03
1.037823640046355422e+03,3.131979191557134072e+03
1.037023241181695084e+03,3.133542130862143949e+03
1.037262296643558329e+03,3.133210113665528297e+03
1.037613209770984668e+03,3.132808564934189235e+03
1.037752746052303337e+03,3.132053189092057892e+03
1.037492054364930709e+03,3.131349348540248684e+03
1.037138817366920648e+03,3.131955249474894572e+03
1.036128949166541588e+03,3.133090348861164330e+03
1.036333119034655283e+03,3.132228841302196997e+03
1.036818783851736953e+03,3.131709977408102077e+03
1.035850981061309085e+03,3.132026145548366003e+03
1.034764535833746777e+03,3.131664884625837658e+03
1.034011925066325603e+03,3.131225086243138321e+03
1.032432613831672370e+03,3.131495892670412104e+03
1.031099815815633974e+03,3.130960541758295221e+03
1.029753904697446615e+03,3.130375209784316212e+03
1.028326731108931654e+03,3.129314240632287692e+03
1.025917550463504995e+03,3.129607577930119078e+03
1.023670899429884230e+03,3.129464606234965686e+03
1.021408800381675292e+03,3.129991653212767233e+03
1.019172621166555928e+03,3.129945166466129649e+03
1.017551352358461145e+03,3.129355766024847981e+03
1.017194620267574464e+03,3.126838045855386099e+03
1.015614270915802308e+03,3.127267846988293968e+03
1.014491571404648994e+03,3.126840836706930531e+03
1.013747050738084909e+03,3.126749480872856111e+03
1.013190992783441970e+03,3.125270668426705925e+03
1.012084959032304937e+03,3.126205511071654655e+03
1.011379983826805869e+03,3.125493514642051196e+03
1.009716407240142416e+03,3.125869674710390427e+03
1.007493908696366930e+03,3.126502866925084163e+03
1.005512045961100966e+03,3.125714821808194756e+03
1.003897762764778690e+03,3.124146107189618306e+03
1.001574678387648078e+03,3.124676853393541023e+03
9.994864769021318125e+02,3.123876796032966922e+03
9.974178330057867470e+02,3.124163783985089140e+03
9.953440228334512767e+02,3.125666891973562997e+03
9.939052018307493199e+02,3.126629102081265046e+03
9.926082875405858204e+02,3.127918807219858081e+03
9.913200595305390834e+02,3.128770631835019685e+03
9.900760101437379035e+02,3.129685991975335128e+03
9.886044482482417379e+02,3.130004609740432898e+03
9.869992495216126827e+02,3.129930390852177879e+03
9.857205797113939525e+02,3.129131166287983433e+03
9.841623197196746560e+02,3.128089102314885167e+03
9.832417126417379905e+02,3.127044866425755572e+03
9.828537448979953979e+02,3.126448584484496678e+03
9.826314747382432415e+02,3.125506065161574952e+03
9.827057897223770624e+02,3.124146830661616150e+03
9.831237929198855454e+02,3.122751706401429146e+03
9.833083574808242702e+02,3.121318656017635476e+03
9.834838693799301836e+02,3.119123850866014436e+03
9.831579504756770120e+02,3.116753859352902509e+03
9.825559634627522883e+02,3.114164762201148733e+03
9.816496476271904612e+02,3.111392571827873326e+03
9.806069138426944392e+02,3.108880412547051492e+03
9.798624678046489862e+02,3.106699813109909428e+03
9.793167410432282622e+02,3.104379604381124409e+03
9.786392385539666066e+02,3.101415642797958753e+03
9.775282817743345731e+02,3.099021506412097551e+03
9.756045622869669387e+02,3.097679727335827010e+03
9.727184311577199196e+02,3.097204598621725381e+03
9.695817161608050583e+02,3.097654676480347462e+03
9.667203609843472805e+02,3.097530774291089529e+03
9.646642087817799620e+02,3.095639276509486990e+03
9.635551489363758719e+02,3.092519517781219292e+03
9.625914124630744482e+02,3.090383895226432287e+03
9.609122438400975170e+02,3.090514998972895228e+03
9.593562152393976703e+02,3.092048646882326466e+03
9.567771133882356480e+02,3.092929380894075621e+03
9.540989102127620072e+02,3.093194985141637517e+03
9.515126912357474112e+02,3.092067091123280989e+03
9.488625427261870300e+02,3.091434249196652672e+03
9.462187005332576746e+02,3.090785767014701378e+03
9.435500773519058839e+02,3.090286687155891741e+03
9.408566731821312032e+02,3.089937009620223307e+03
